race_cat,educ_cat,death_cat,date,date_start,model,standard_error,segment,mpc,mpc_lower,mpc_upper,mpc_pval,modeled_n_deaths
Non-Hispanic White,All levels,Alcohol,2020-06-30,2020-06-01,0.44798000000000004,0.05403000000000001,NA,NA,NA,NA,NA,63.68465760800001
Non-Hispanic White,All levels,Alcohol,2020-07-31,2020-07-01,0.4504,0.06375,NA,NA,NA,NA,NA,63.975198840000004
Non-Hispanic White,All levels,Alcohol,2020-08-31,2020-08-01,0.45283,0.06342,NA,NA,NA,NA,NA,64.2665890713
Non-Hispanic White,All levels,Alcohol,2020-09-30,2020-09-01,0.45527,0.052770000000000004,NA,NA,NA,NA,NA,64.56056394400001
Non-Hispanic White,All levels,Alcohol,2020-10-31,2020-10-01,0.45772999999999997,0.05602,NA,NA,NA,NA,NA,64.85505421849999
Non-Hispanic White,All levels,Alcohol,2020-11-30,2020-11-01,0.4602,0.06238,NA,NA,NA,NA,NA,65.152143108
Non-Hispanic White,All levels,Benzodiazepine,2016-01-31,2016-01-03,0.21434000000000003,0.04693,0,0.573,0.249,0.899,7.9e-4,31.645256196400002
Non-Hispanic White,All levels,Benzodiazepine,2016-02-29,2016-02-01,0.21557,0.034550000000000004,NA,NA,NA,NA,NA,31.8120895729
Non-Hispanic White,All levels,Benzodiazepine,2016-03-31,2016-03-01,0.21681000000000003,0.03713,NA,NA,NA,NA,NA,31.979203987500007
Non-Hispanic White,All levels,Benzodiazepine,2016-04-30,2016-04-01,0.21805000000000002,0.0407,NA,NA,NA,NA,NA,32.1466514145
Non-Hispanic White,All levels,Benzodiazepine,2016-05-31,2016-05-01,0.21930000000000002,0.034600000000000006,NA,NA,NA,NA,NA,32.314881324000005
Non-Hispanic White,All levels,Benzodiazepine,2016-06-30,2016-06-01,0.22056,0.039,NA,NA,NA,NA,NA,32.484919339200005
Non-Hispanic White,All levels,Benzodiazepine,2016-07-31,2016-07-01,0.22182,0.04188,NA,NA,NA,NA,NA,32.649597072
Non-Hispanic White,All levels,Benzodiazepine,2016-08-31,2016-08-01,0.22309,0.03785,NA,NA,NA,NA,NA,32.8148078216
Non-Hispanic White,All levels,Benzodiazepine,2016-09-30,2016-09-01,0.22436999999999999,0.03191,NA,NA,NA,NA,NA,32.9819457474
Non-Hispanic White,All levels,Benzodiazepine,2016-10-31,2016-10-01,0.22566,0.033350000000000005,NA,NA,NA,NA,NA,33.149600679
Non-Hispanic White,All levels,Benzodiazepine,2016-11-30,2016-11-01,0.22695,0.0403,NA,NA,NA,NA,NA,33.3177192885
Non-Hispanic White,All levels,Benzodiazepine,2016-12-31,2016-12-01,0.22825,0.04365000000000001,NA,NA,NA,NA,NA,33.4863452275
Non-Hispanic White,All levels,Benzodiazepine,2017-01-31,2017-01-01,0.22956000000000001,0.04367000000000001,NA,NA,NA,NA,NA,33.6561841476
Non-Hispanic White,All levels,Benzodiazepine,2017-02-28,2017-02-01,0.23088,0.03545999999999999,NA,NA,NA,NA,NA,33.829408017599995
Non-Hispanic White,All levels,Benzodiazepine,2017-03-31,2017-03-01,0.23220000000000002,0.04154,NA,NA,NA,NA,NA,34.00021008
Non-Hispanic White,All levels,Benzodiazepine,2017-04-30,2017-04-01,0.23353000000000002,0.04268,NA,NA,NA,NA,NA,34.17295399540001
Non-Hispanic White,All levels,Benzodiazepine,2017-05-31,2017-05-01,0.23487,0.04215000000000001,NA,NA,NA,NA,NA,34.3461721734
Non-Hispanic White,All levels,Benzodiazepine,2017-06-30,2017-06-01,0.23621000000000003,0.04106,NA,NA,NA,NA,NA,34.519871126000005
Non-Hispanic White,All levels,Benzodiazepine,2017-07-31,2017-07-01,0.23757,0.041650000000000006,NA,NA,NA,NA,NA,34.6957609809
Non-Hispanic White,All levels,Benzodiazepine,2017-08-31,2017-08-01,0.23893000000000003,0.04224,NA,NA,NA,NA,NA,34.8706221249
Non-Hispanic White,All levels,Benzodiazepine,2017-09-30,2017-09-01,0.2403,0.03939,NA,NA,NA,NA,NA,35.047442610000004
Non-Hispanic White,All levels,Benzodiazepine,2017-10-31,2017-10-01,0.24168,0.04551,NA,NA,NA,NA,NA,35.224681156799996
Non-Hispanic White,All levels,Benzodiazepine,2017-11-30,2017-11-01,0.24306000000000003,0.03884,NA,NA,NA,NA,NA,35.4024254718
Non-Hispanic White,All levels,Benzodiazepine,2017-12-31,2017-12-01,0.24446000000000004,0.034350000000000006,NA,NA,NA,NA,NA,35.58203061140001
Non-Hispanic White,All levels,Benzodiazepine,2018-01-31,2018-01-01,0.24586000000000002,0.046630000000000005,NA,NA,NA,NA,NA,35.761357319
Non-Hispanic White,All levels,Benzodiazepine,2018-02-28,2018-02-01,0.24727000000000002,0.0344,NA,NA,NA,NA,NA,35.9442403518
Non-Hispanic White,All levels,Benzodiazepine,2018-03-31,2018-03-01,0.24868,0.0351,NA,NA,NA,NA,NA,36.124475332
Non-Hispanic White,All levels,Benzodiazepine,2018-04-30,2018-04-01,0.25011,0.03897,NA,NA,NA,NA,NA,36.308136053700004
Non-Hispanic White,All levels,Benzodiazepine,2018-05-31,2018-05-01,0.25154,0.040190000000000003,NA,NA,NA,NA,NA,36.490714114199996
Non-Hispanic White,All levels,Benzodiazepine,2018-06-30,2018-06-01,0.25299,0.04252,NA,NA,NA,NA,NA,36.67671927
Non-Hispanic White,All levels,Benzodiazepine,2018-07-31,2018-07-01,0.25444,0.03781,NA,NA,NA,NA,NA,36.8572522384
Non-Hispanic White,All levels,Benzodiazepine,2018-08-31,2018-08-01,0.25589,0.03721,NA,NA,NA,NA,NA,37.0364489798
Non-Hispanic White,All levels,Benzodiazepine,2018-09-30,2018-09-01,0.25736000000000003,0.04481,NA,NA,NA,NA,NA,37.219192164800006
Non-Hispanic White,All levels,Benzodiazepine,2018-10-31,2018-10-01,0.25884,0.040350000000000004,NA,NA,NA,NA,NA,37.4020279776
Non-Hispanic White,All levels,Benzodiazepine,2018-11-30,2018-11-01,0.26032000000000005,0.03322,NA,NA,NA,NA,NA,37.58552224
Non-Hispanic White,All levels,Benzodiazepine,2018-12-31,2018-12-01,0.26181000000000004,0.04042,NA,NA,NA,NA,NA,37.76909546070001
Non-Hispanic White,All levels,Benzodiazepine,2019-01-31,2019-01-01,0.26331000000000004,0.04104,NA,NA,NA,NA,NA,37.953748278300004
Non-Hispanic White,All levels,Benzodiazepine,2019-02-28,2019-02-01,0.26482000000000006,0.04107,NA,NA,NA,NA,NA,38.14257277740001
Non-Hispanic White,All levels,Benzodiazepine,2019-03-31,2019-03-01,0.26634,0.04395,NA,NA,NA,NA,NA,38.3293969002
Non-Hispanic White,All levels,Benzodiazepine,2019-04-30,2019-04-01,0.26787000000000005,0.03545999999999999,NA,NA,NA,NA,NA,38.51833718430001
Non-Hispanic White,All levels,Benzodiazepine,2019-05-31,2019-05-01,0.26940000000000003,0.034800000000000005,NA,NA,NA,NA,NA,38.70586989
Non-Hispanic White,All levels,Benzodiazepine,2019-06-30,2019-06-01,0.27095,0.038779999999999995,NA,NA,NA,NA,NA,38.8969615245
Non-Hispanic White,All levels,Benzodiazepine,2019-07-31,2019-07-01,0.2725,0.039439999999999996,NA,NA,NA,NA,NA,39.088163
Non-Hispanic White,All levels,Benzodiazepine,2019-08-31,2019-08-01,0.27406,0.04244,NA,NA,NA,NA,NA,39.279389143
Non-Hispanic White,All levels,Benzodiazepine,2019-09-30,2019-09-01,0.27563,0.04684,NA,NA,NA,NA,NA,39.4727352582
Non-Hispanic White,All levels,Benzodiazepine,2019-10-31,2019-10-01,0.27721,0.04075,NA,NA,NA,NA,NA,39.666089784
Non-Hispanic White,All levels,Benzodiazepine,2019-11-30,2019-11-01,0.27880000000000005,0.047439999999999996,NA,NA,NA,NA,NA,39.86156382400001
Non-Hispanic White,All levels,Benzodiazepine,2019-12-31,2019-12-01,0.28040000000000004,0.047479999999999994,NA,NA,NA,NA,NA,40.057029896
Non-Hispanic White,All levels,Benzodiazepine,2020-01-31,2020-01-01,0.28201000000000004,0.04752,NA,NA,NA,NA,NA,40.2535405599
Non-Hispanic White,All levels,Benzodiazepine,2020-02-29,2020-02-01,0.28363,0.04207,NA,NA,NA,NA,NA,40.453270483299995
Non-Hispanic White,All levels,Benzodiazepine,2020-03-31,2020-03-01,0.28525,0.05344,NA,NA,NA,NA,NA,40.6504554925
Non-Hispanic White,All levels,Benzodiazepine,2020-04-30,2020-04-01,0.28689000000000003,0.04329,NA,NA,NA,NA,NA,40.8511994925
Non-Hispanic White,All levels,Benzodiazepine,2020-05-31,2020-05-01,0.28853,0.0492,NA,NA,NA,NA,NA,41.0504643703
Non-Hispanic White,All levels,Benzodiazepine,2020-06-30,2020-06-01,0.29019,0.043930000000000004,NA,NA,NA,NA,NA,41.253294324
Non-Hispanic White,All levels,Benzodiazepine,2020-07-31,2020-07-01,0.29185000000000005,0.04827,NA,NA,NA,NA,NA,41.45462207250001
Non-Hispanic White,All levels,Benzodiazepine,2020-08-31,2020-08-01,0.29352000000000006,0.053660000000000006,NA,NA,NA,NA,NA,41.65697772720001
Non-Hispanic White,All levels,Benzodiazepine,2020-09-30,2020-09-01,0.2952,0.03525999999999999,NA,NA,NA,NA,NA,41.86148544
Non-Hispanic White,All levels,Benzodiazepine,2020-10-31,2020-10-01,0.29690000000000005,0.0393,NA,NA,NA,NA,NA,42.06730080500001
Non-Hispanic White,All levels,Benzodiazepine,2020-11-30,2020-11-01,0.29860000000000003,0.05044,NA,NA,NA,NA,NA,42.273859044000005
Non-Hispanic White,All levels,Cocaine,2016-01-31,2016-01-03,0.07745,0.02346,0,1.972,1.484,2.461,0,11.434753627000001
Non-Hispanic White,All levels,Cocaine,2016-02-29,2016-02-01,0.07898000000000001,0.02143,NA,NA,NA,NA,NA,11.6552341906
Non-Hispanic White,All levels,Cocaine,2016-03-31,2016-03-01,0.08054,0.02144,NA,NA,NA,NA,NA,11.879549325000001
Non-Hispanic White,All levels,Cocaine,2016-04-30,2016-04-01,0.08213000000000001,0.024460000000000003,NA,NA,NA,NA,NA,12.1082526057
Non-Hispanic White,All levels,Cocaine,2016-05-31,2016-05-01,0.08374000000000001,0.02351,NA,NA,NA,NA,NA,12.339480903200002
Non-Hispanic White,All levels,Cocaine,2016-06-30,2016-06-01,0.0854,0.01663,NA,NA,NA,NA,NA,12.578038228
Non-Hispanic White,All levels,Cocaine,2016-07-31,2016-07-01,0.08708,0.03328,NA,NA,NA,NA,NA,12.817270368
Non-Hispanic White,All levels,Cocaine,2016-08-31,2016-08-01,0.08879999999999999,0.02255,NA,NA,NA,NA,NA,13.061790912
Non-Hispanic White,All levels,Cocaine,2016-09-30,2016-09-01,0.09054999999999999,0.02453,NA,NA,NA,NA,NA,13.310670710999998
Non-Hispanic White,All levels,Cocaine,2016-10-31,2016-10-01,0.09233,0.01801,NA,NA,NA,NA,NA,13.563337014499998
Non-Hispanic White,All levels,Cocaine,2016-11-30,2016-11-01,0.09415,0.025490000000000002,NA,NA,NA,NA,NA,13.8218253845
Non-Hispanic White,All levels,Cocaine,2016-12-31,2016-12-01,0.09601,0.026400000000000003,NA,NA,NA,NA,NA,14.085537810699998
Non-Hispanic White,All levels,Cocaine,2017-01-31,2017-01-01,0.0979,0.02459,NA,NA,NA,NA,NA,14.353286409
Non-Hispanic White,All levels,Cocaine,2017-02-28,2017-02-01,0.09982999999999999,0.0273,NA,NA,NA,NA,NA,14.627467959099997
Non-Hispanic White,All levels,Cocaine,2017-03-31,2017-03-01,0.1018,0.02462,NA,NA,NA,NA,NA,14.90620752
Non-Hispanic White,All levels,Cocaine,2017-04-30,2017-04-01,0.10381,0.02464,NA,NA,NA,NA,NA,15.190743605800002
Non-Hispanic White,All levels,Cocaine,2017-05-31,2017-05-01,0.10585,0.02268,NA,NA,NA,NA,NA,15.478955696999998
Non-Hispanic White,All levels,Cocaine,2017-06-30,2017-06-01,0.10794000000000001,0.0256,NA,NA,NA,NA,NA,15.774416364
Non-Hispanic White,All levels,Cocaine,2017-07-31,2017-07-01,0.11007,0.02562,NA,NA,NA,NA,NA,16.075103805900003
Non-Hispanic White,All levels,Cocaine,2017-08-31,2017-08-01,0.11224,0.029869999999999997,NA,NA,NA,NA,NA,16.3808589432
Non-Hispanic White,All levels,Cocaine,2017-09-30,2017-09-01,0.11445,0.022739999999999996,NA,NA,NA,NA,NA,16.692383715000002
Non-Hispanic White,All levels,Cocaine,2017-10-31,2017-10-01,0.11671000000000001,0.03218,NA,NA,NA,NA,NA,17.0103961346
Non-Hispanic White,All levels,Cocaine,2017-11-30,2017-11-01,0.11900999999999999,0.02475,NA,NA,NA,NA,NA,17.334167100299997
Non-Hispanic White,All levels,Cocaine,2017-12-31,2017-12-01,0.12135,0.02477,NA,NA,NA,NA,NA,17.662928146499997
Non-Hispanic White,All levels,Cocaine,2018-01-31,2018-01-01,0.12375000000000001,0.03151,NA,NA,NA,NA,NA,17.999951062500003
Non-Hispanic White,All levels,Cocaine,2018-02-28,2018-02-01,0.12619,0.028360000000000003,NA,NA,NA,NA,NA,18.3435260646
Non-Hispanic White,All levels,Cocaine,2018-03-31,2018-03-01,0.12866999999999998,0.03442,NA,NA,NA,NA,NA,18.691234682999994
Non-Hispanic White,All levels,Cocaine,2018-04-30,2018-04-01,0.13121000000000002,0.02577,NA,NA,NA,NA,NA,19.0475811907
Non-Hispanic White,All levels,Cocaine,2018-05-31,2018-05-01,0.1338,0.029249999999999998,NA,NA,NA,NA,NA,19.410262974
Non-Hispanic White,All levels,Cocaine,2018-06-30,2018-06-01,0.13644000000000003,0.03517,NA,NA,NA,NA,NA,19.780116120000006
Non-Hispanic White,All levels,Cocaine,2018-07-31,2018-07-01,0.13913,0.03009,NA,NA,NA,NA,NA,20.1538653668
Non-Hispanic White,All levels,Cocaine,2018-08-31,2018-08-01,0.14187,0.03314,NA,NA,NA,NA,NA,20.533670783399998
Non-Hispanic White,All levels,Cocaine,2018-09-30,2018-09-01,0.14467,0.034570000000000004,NA,NA,NA,NA,NA,20.922056770599998
Non-Hispanic White,All levels,Cocaine,2018-10-31,2018-10-01,0.14752,0.035289999999999995,NA,NA,NA,NA,NA,21.3164393728
Non-Hispanic White,All levels,Cocaine,2018-11-30,2018-11-01,0.15043000000000004,0.03322,NA,NA,NA,NA,NA,21.719384260000005
Non-Hispanic White,All levels,Cocaine,2018-12-31,2018-12-01,0.15339000000000003,0.03177,NA,NA,NA,NA,NA,22.128266883300004
Non-Hispanic White,All levels,Cocaine,2019-01-31,2019-01-01,0.15642000000000003,0.034690000000000006,NA,NA,NA,NA,NA,22.546524270600006
Non-Hispanic White,All levels,Cocaine,2019-02-28,2019-02-01,0.15950000000000003,0.02863,NA,NA,NA,NA,NA,22.973115165000006
Non-Hispanic White,All levels,Cocaine,2019-03-31,2019-03-01,0.16264,0.03332,NA,NA,NA,NA,NA,23.4057712392
Non-Hispanic White,All levels,Cocaine,2019-04-30,2019-04-01,0.16585,0.03262,NA,NA,NA,NA,NA,23.8483825065
Non-Hispanic White,All levels,Cocaine,2019-05-31,2019-05-01,0.16912,0.034800000000000005,NA,NA,NA,NA,NA,24.298206072
Non-Hispanic White,All levels,Cocaine,2019-06-30,2019-06-01,0.17245000000000002,0.02872,NA,NA,NA,NA,NA,24.756527089500004
Non-Hispanic White,All levels,Cocaine,2019-07-31,2019-07-01,0.17585,0.03195,NA,NA,NA,NA,NA,25.22441638
Non-Hispanic White,All levels,Cocaine,2019-08-31,2019-08-01,0.17932,0.034890000000000004,NA,NA,NA,NA,NA,25.700868646
Non-Hispanic White,All levels,Cocaine,2019-09-30,2019-09-01,0.18286,0.0376,NA,NA,NA,NA,NA,26.1872233404
Non-Hispanic White,All levels,Cocaine,2019-10-31,2019-10-01,0.18646000000000001,0.03424,NA,NA,NA,NA,NA,26.680635984000002
Non-Hispanic White,All levels,Cocaine,2019-11-30,2019-11-01,0.19014,0.043680000000000004,NA,NA,NA,NA,NA,27.185357767200003
Non-Hispanic White,All levels,Cocaine,2019-12-31,2019-12-01,0.19389,0.03637,NA,NA,NA,NA,NA,27.698493318600004
Non-Hispanic White,All levels,Cocaine,2020-01-31,2020-01-01,0.19771000000000002,0.03432,NA,NA,NA,NA,NA,28.2207280029
Non-Hispanic White,All levels,Cocaine,2020-02-29,2020-02-01,0.20161,0.03643,1,16.669,-28.448,90.232,0.52953,28.7550113251
Non-Hispanic White,All levels,Cocaine,2020-03-31,2020-03-01,0.23521000000000003,0.03645999999999999,NA,NA,NA,NA,NA,33.519346665700006
Non-Hispanic White,All levels,Cocaine,2020-04-30,2020-04-01,0.27442000000000005,0.044969999999999996,NA,NA,NA,NA,NA,39.075555665
Non-Hispanic White,All levels,Cocaine,2020-05-31,2020-05-01,0.32016,0.0497,2,-10.631,-18.028,-2.566,0.01181,45.5506071216
Non-Hispanic White,All levels,Cocaine,2020-06-30,2020-06-01,0.28612000000000004,0.04336,NA,NA,NA,NA,NA,40.674704752000004
Non-Hispanic White,All levels,Cocaine,2020-07-31,2020-07-01,0.25571,0.03856,NA,NA,NA,NA,NA,36.3212657535
Non-Hispanic White,All levels,Cocaine,2020-08-31,2020-08-01,0.22852,0.044,NA,NA,NA,NA,NA,32.432040577200006
Non-Hispanic White,All levels,Cocaine,2020-09-30,2020-09-01,0.20423000000000002,0.03308,NA,NA,NA,NA,NA,28.961284456000005
Non-Hispanic White,All levels,Cocaine,2020-10-31,2020-10-01,0.18252,0.03735,NA,NA,NA,NA,NA,25.860975894
Non-Hispanic White,All levels,Cocaine,2020-11-30,2020-11-01,0.16312,0.034600000000000006,NA,NA,NA,NA,NA,23.0934758448
Non-Hispanic White,All levels,Drug poisoning,2016-01-31,2016-01-03,1.6462700000000001,0.10752000000000002,0,0.417,0.247,0.587,1e-5,243.0560600842
Non-Hispanic White,All levels,Drug poisoning,2016-02-29,2016-02-01,1.65314,0.10842000000000002,NA,NA,NA,NA,NA,243.9571264858
Non-Hispanic White,All levels,Drug poisoning,2016-03-31,2016-03-01,1.6600300000000001,0.10994999999999999,NA,NA,NA,NA,NA,244.85234996250003
Non-Hispanic White,All levels,Drug poisoning,2016-04-30,2016-04-01,1.6669500000000002,0.11248,NA,NA,NA,NA,NA,245.7549212355
Non-Hispanic White,All levels,Drug poisoning,2016-05-31,2016-05-01,1.6738899999999999,0.10837000000000001,NA,NA,NA,NA,NA,246.6555253052
Non-Hispanic White,All levels,Drug poisoning,2016-06-30,2016-06-01,1.68087,0.10408,NA,NA,NA,NA,NA,247.56495452340002
Non-Hispanic White,All levels,Drug poisoning,2016-07-31,2016-07-01,1.68788,0.10785,NA,NA,NA,NA,NA,248.43838204800002
Non-Hispanic White,All levels,Drug poisoning,2016-08-31,2016-08-01,1.6949100000000001,0.11067,NA,NA,NA,NA,NA,249.3081084984
Non-Hispanic White,All levels,Drug poisoning,2016-09-30,2016-09-01,1.7019799999999998,0.10159000000000001,NA,NA,NA,NA,NA,250.1876900796
Non-Hispanic White,All levels,Drug poisoning,2016-10-31,2016-10-01,1.7090699999999999,0.09888,NA,NA,NA,NA,NA,251.0634938955
Non-Hispanic White,All levels,Drug poisoning,2016-11-30,2016-11-01,1.7161899999999999,0.10835,NA,NA,NA,NA,NA,251.9477271017
Non-Hispanic White,All levels,Drug poisoning,2016-12-31,2016-12-01,1.72335,0.11283,NA,NA,NA,NA,NA,252.8310757845
Non-Hispanic White,All levels,Drug poisoning,2017-01-31,2017-01-01,1.73053,0.10849000000000002,NA,NA,NA,NA,NA,253.71596250629997
Non-Hispanic White,All levels,Drug poisoning,2017-02-28,2017-02-01,1.7377399999999998,0.0989,NA,NA,NA,NA,NA,254.62021607979997
Non-Hispanic White,All levels,Drug poisoning,2017-03-31,2017-03-01,1.7449899999999998,0.11284,NA,NA,NA,NA,NA,255.51260373599996
Non-Hispanic White,All levels,Drug poisoning,2017-04-30,2017-04-01,1.75226,0.10762000000000002,NA,NA,NA,NA,NA,256.4120257268
Non-Hispanic White,All levels,Drug poisoning,2017-05-31,2017-05-01,1.7595599999999998,0.11443,NA,NA,NA,NA,NA,257.30893987919995
Non-Hispanic White,All levels,Drug poisoning,2017-06-30,2017-06-01,1.7669,0.10991,NA,NA,NA,NA,NA,258.21582614
Non-Hispanic White,All levels,Drug poisoning,2017-07-31,2017-07-01,1.77426,0.11375,NA,NA,NA,NA,NA,259.1206839162
Non-Hispanic White,All levels,Drug poisoning,2017-08-31,2017-08-01,1.7816599999999998,0.10725000000000001,NA,NA,NA,NA,NA,260.0242439838
Non-Hispanic White,All levels,Drug poisoning,2017-09-30,2017-09-01,1.78908,0.10949,NA,NA,NA,NA,NA,260.934992196
Non-Hispanic White,All levels,Drug poisoning,2017-10-31,2017-10-01,1.79654,0.11316000000000001,NA,NA,NA,NA,NA,261.8443755604
Non-Hispanic White,All levels,Drug poisoning,2017-11-30,2017-11-01,1.80403,0.09854,NA,NA,NA,NA,NA,262.76243571090004
Non-Hispanic White,All levels,Drug poisoning,2017-12-31,2017-12-01,1.81155,0.10510000000000001,NA,NA,NA,NA,NA,263.6776059645
Non-Hispanic White,All levels,Drug poisoning,2018-01-31,2018-01-01,1.8191,0.11768,NA,NA,NA,NA,NA,264.595644265
Non-Hispanic White,All levels,Drug poisoning,2018-02-28,2018-02-01,1.82668,0.10702000000000002,NA,NA,NA,NA,NA,265.5341325912
Non-Hispanic White,All levels,Drug poisoning,2018-03-31,2018-03-01,1.8343,0.10993,NA,NA,NA,NA,NA,266.45940607
Non-Hispanic White,All levels,Drug poisoning,2018-04-30,2018-04-01,1.84194,0.10672000000000002,NA,NA,NA,NA,NA,267.3919800198
Non-Hispanic White,All levels,Drug poisoning,2018-05-31,2018-05-01,1.8496199999999998,0.11051,NA,NA,NA,NA,NA,268.32294919259994
Non-Hispanic White,All levels,Drug poisoning,2018-06-30,2018-06-01,1.85733,0.11787,NA,NA,NA,NA,NA,269.26270209
Non-Hispanic White,All levels,Drug poisoning,2018-07-31,2018-07-01,1.86507,0.11044999999999999,NA,NA,NA,NA,NA,270.1672513452
Non-Hispanic White,All levels,Drug poisoning,2018-08-31,2018-08-01,1.87284,0.11478000000000001,NA,NA,NA,NA,NA,271.0670331288
Non-Hispanic White,All levels,Drug poisoning,2018-09-30,2018-09-01,1.8806500000000002,0.11735,NA,NA,NA,NA,NA,271.978060867
Non-Hispanic White,All levels,Drug poisoning,2018-10-31,2018-10-01,1.88849,0.11621000000000001,NA,NA,NA,NA,NA,272.8842366536
Non-Hispanic White,All levels,Drug poisoning,2018-11-30,2018-11-01,1.89636,0.10774000000000002,NA,NA,NA,NA,NA,273.80024951999997
Non-Hispanic White,All levels,Drug poisoning,2018-12-31,2018-12-01,1.9042599999999998,0.11599000000000001,NA,NA,NA,NA,NA,274.7113468622
Non-Hispanic White,All levels,Drug poisoning,2019-01-31,2019-01-01,1.9122,0.11567000000000001,NA,NA,NA,NA,NA,275.626286346
Non-Hispanic White,All levels,Drug poisoning,2019-02-28,2019-02-01,1.92017,0.10756000000000002,NA,NA,NA,NA,NA,276.5660598519
Non-Hispanic White,All levels,Drug poisoning,2019-03-31,2019-03-01,1.92818,0.11832999999999999,NA,NA,NA,NA,NA,277.4873339154
Non-Hispanic White,All levels,Drug poisoning,2019-04-30,2019-04-01,1.93621,0.11802,NA,NA,NA,NA,NA,278.41710396689996
Non-Hispanic White,All levels,Drug poisoning,2019-05-31,2019-05-01,1.94428,0.11688,NA,NA,NA,NA,NA,279.34316521799997
Non-Hispanic White,All levels,Drug poisoning,2019-06-30,2019-06-01,1.9523899999999998,0.12265000000000001,NA,NA,NA,NA,NA,280.28063742689994
Non-Hispanic White,All levels,Drug poisoning,2019-07-31,2019-07-01,1.9605199999999998,0.11748,NA,NA,NA,NA,NA,281.22247825599993
Non-Hispanic White,All levels,Drug poisoning,2019-08-31,2019-08-01,1.9687,0.12225000000000001,NA,NA,NA,NA,NA,282.162057235
Non-Hispanic White,All levels,Drug poisoning,2019-09-30,2019-09-01,1.9768999999999999,0.11622000000000002,NA,NA,NA,NA,NA,283.110148866
Non-Hispanic White,All levels,Drug poisoning,2019-10-31,2019-10-01,1.98514,0.11942,NA,NA,NA,NA,NA,284.05447665599996
Non-Hispanic White,All levels,Drug poisoning,2019-11-30,2019-11-01,1.9934199999999997,0.12215000000000001,NA,NA,NA,NA,NA,285.01018134159995
Non-Hispanic White,All levels,Drug poisoning,2019-12-31,2019-12-01,2.0017300000000002,0.11545,1,5.243,2.51,8.049,2.8e-4,285.96062216020005
Non-Hispanic White,All levels,Drug poisoning,2020-01-31,2020-01-01,2.10668,0.12295,NA,NA,NA,NA,NA,300.7032687732
Non-Hispanic White,All levels,Drug poisoning,2020-02-29,2020-02-01,2.2171300000000005,0.11899,NA,NA,NA,NA,NA,316.22240096830006
Non-Hispanic White,All levels,Drug poisoning,2020-03-31,2020-03-01,2.33338,0.12882,NA,NA,NA,NA,NA,332.5257137146
Non-Hispanic White,All levels,Drug poisoning,2020-04-30,2020-04-01,2.45572,0.13288,NA,NA,NA,NA,NA,349.67795189
Non-Hispanic White,All levels,Drug poisoning,2020-05-31,2020-05-01,2.58447,0.13809000000000002,NA,NA,NA,NA,NA,367.7042028597
Non-Hispanic White,All levels,Drug poisoning,2020-06-30,2020-06-01,2.71997,0.13235,NA,NA,NA,NA,NA,386.669847212
Non-Hispanic White,All levels,Drug poisoning,2020-07-31,2020-07-01,2.86258,0.14255,NA,NA,NA,NA,NA,406.603296393
Non-Hispanic White,All levels,Drug poisoning,2020-08-31,2020-08-01,3.0126699999999995,0.15405000000000002,2,-5.661,-14.362,3.924,0.23222,427.5644831336999
Non-Hispanic White,All levels,Drug poisoning,2020-09-30,2020-09-01,2.84212,0.12868,NA,NA,NA,NA,NA,403.033079264
Non-Hispanic White,All levels,Drug poisoning,2020-10-31,2020-10-01,2.6812300000000002,0.13631000000000001,NA,NA,NA,NA,NA,379.8993227935
Non-Hispanic White,All levels,Drug poisoning,2020-11-30,2020-11-01,2.5294399999999997,0.13823000000000002,NA,NA,NA,NA,NA,358.10177501759995
Non-Hispanic White,All levels,Heroin,2016-01-31,2016-01-03,0.21004000000000003,0.03454,0,0.898,0.622,1.176,0,31.010402218400003
Non-Hispanic White,All levels,Heroin,2016-02-29,2016-02-01,0.21192000000000003,0.03773,NA,NA,NA,NA,NA,31.273451882400007
Non-Hispanic White,All levels,Heroin,2016-03-31,2016-03-01,0.21383000000000002,0.04011000000000001,NA,NA,NA,NA,NA,31.539657712500006
Non-Hispanic White,All levels,Heroin,2016-04-30,2016-04-01,0.21575000000000003,0.03525,NA,NA,NA,NA,NA,31.8075672675
Non-Hispanic White,All levels,Heroin,2016-05-31,2016-05-01,0.21769000000000002,0.037779999999999994,NA,NA,NA,NA,NA,32.077640289200005
Non-Hispanic White,All levels,Heroin,2016-06-30,2016-06-01,0.21964000000000003,0.034620000000000005,NA,NA,NA,NA,NA,32.349418224800004
Non-Hispanic White,All levels,Heroin,2016-07-31,2016-07-01,0.22161999999999998,0.040190000000000003,NA,NA,NA,NA,NA,32.62015915199999
Non-Hispanic White,All levels,Heroin,2016-08-31,2016-08-01,0.22361,0.04079,NA,NA,NA,NA,NA,32.8912957864
Non-Hispanic White,All levels,Heroin,2016-09-30,2016-09-01,0.22562,0.039670000000000004,NA,NA,NA,NA,NA,33.1656932724
Non-Hispanic White,All levels,Heroin,2016-10-31,2016-10-01,0.22764,0.03969,NA,NA,NA,NA,NA,33.440463965999996
Non-Hispanic White,All levels,Heroin,2016-11-30,2016-11-01,0.22969,0.034730000000000004,NA,NA,NA,NA,NA,33.7199689067
Non-Hispanic White,All levels,Heroin,2016-12-31,2016-12-01,0.23175,0.04202,NA,NA,NA,NA,NA,33.9998269725
